"ChEMBL ID";"Name";"UniProt Accessions";"Type";"Organism";"Compounds";"Activities";"Tax ID";"Species Group Flag"
"CHEMBL4296602";"Tannerella forsythia";"";"ORGANISM";"Tannerella forsythia";"3";"3";"28112";"False"
"CHEMBL612514";"Calf thymus DNA";"";"NUCLEIC-ACID";"Bos taurus";"2221";"4749";"9913";"False"
"CHEMBL4296565";"Classical swine fever virus";"";"ORGANISM";"Classical swine fever virus";"11";"12";"11096";"False"
"CHEMBL3430878";"Retinoic acid receptor RXR-alpha/oxysterols receptor LXR-beta";"P19793|P55055";"PROTEIN COMPLEX";"Homo sapiens";"68";"97";"9606";"False"
"CHEMBL3734645";"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase";"Q2SWT6";"SINGLE PROTEIN";"Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP106301 / E264)";"6";"12";"271848";"False"
"CHEMBL3309";"Neuropeptide Y receptor type 2";"Q9ERC0";"SINGLE PROTEIN";"Rattus norvegicus";"63";"63";"10116";"False"
"CHEMBL3559680";"Sphingosine-1-phosphate receptor 1";"W5VNF7";"SINGLE PROTEIN";"Canis lupus familiaris";"4";"7";"9615";"False"
"CHEMBL3784906";"Lysine-specific demethylase 3B";"Q7LBC6";"SINGLE PROTEIN";"Homo sapiens";"29";"30";"9606";"False"
"CHEMBL4739851";"Neuropeptide Y receptor type 1";"Q04573";"SINGLE PROTEIN";"Mus musculus";"2";"4";"10090";"False"
"CHEMBL4523386";"G-protein coupled receptor 84";"Q8CIM5";"SINGLE PROTEIN";"Mus musculus";"10";"24";"10090";"False"
"CHEMBL4739859";"Relaxin receptor 1";"Q6R6I6";"SINGLE PROTEIN";"Rattus norvegicus";"3";"7";"10116";"False"
"CHEMBL3430879";"Retinoic acid receptor RXR-alpha/oxysterols receptor LXR-alpha";"P19793|Q13133";"PROTEIN COMPLEX";"Homo sapiens";"91";"132";"9606";"False"
"CHEMBL3638363";"Microtubule-associated protein tau";"P29172";"SINGLE PROTEIN";"Bos taurus";"11";"11";"9913";"False"
"CHEMBL1293197";"Acidic mammalian chitinase";"Q9BZP6";"SINGLE PROTEIN";"Homo sapiens";"130";"145";"9606";"False"
"CHEMBL3885601";"Lysophosphatidic acid receptor 1/3";"Q9UBY5|Q92633";"PROTEIN FAMILY";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL613891";"Macrophage cell line";"";"CELL-LINE";"Homo sapiens";"33";"190";"9606";"False"
"CHEMBL4739845";"Vesicle-fusing ATPase";"P18708";"SINGLE PROTEIN";"Cricetulus griseus";"1";"1";"10029";"False"
"CHEMBL614949";"PA-1";"";"CELL-LINE";"Homo sapiens";"585";"699";"9606";"False"
"CHEMBL3559708";"Transient receptor potential cation channel subfamily M member 3";"Q9HCF6";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL4296243";"Protein-cysteine N-palmitoyltransferase HHAT";"Q5VTY9";"SINGLE PROTEIN";"Homo sapiens";"15";"18";"9606";"False"
"CHEMBL3638343";"Gamma-secretase-activating protein";"A4D1B5";"SINGLE PROTEIN";"Homo sapiens";"2";"2";"9606";"False"
"CHEMBL3011";"Acetylcholine receptor protein delta chain";"Q07001";"SINGLE PROTEIN";"Homo sapiens";"7";"14";"9606";"False"
"CHEMBL4523656";"NEDD8/NEDD8-conjugating enzyme Ubc12";"P61081|Q15843";"PROTEIN COMPLEX";"Homo sapiens";"1";"2";"9606";"False"
"CHEMBL3711550";"Beta-adrenergic receptor kinase 1";"P21146";"SINGLE PROTEIN";"Bos taurus";"98";"102";"9913";"False"
"CHEMBL4523429";"Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase";"Q96IV0";"SINGLE PROTEIN";"Homo sapiens";"12";"35";"9606";"False"
"CHEMBL1681611";"Prolactin-releasing peptide receptor";"P49683";"SINGLE PROTEIN";"Homo sapiens";"304";"450";"9606";"False"
"CHEMBL4106156";"Ionotropic glutamate receptor NMDA1/2A/2B";"P35439|Q00959|Q00960";"PROTEIN COMPLEX";"Rattus norvegicus";"1";"1";"10116";"False"
"CHEMBL1075284";"Diacylglycerol O-acyltransferase 1";"Q9Z2A7";"SINGLE PROTEIN";"Mus musculus";"337";"342";"10090";"False"
"CHEMBL4630685";"Pseudomonas sp. NB86";"";"ORGANISM";"Pseudomonas sp. NB86";"1";"2";"728229";"False"
"CHEMBL3885553";"Cyclin-dependent kinase 4/6";"P11802|Q00534";"PROTEIN FAMILY";"Homo sapiens";"9";"13";"9606";"False"
"CHEMBL3137282";"MLL1/ASH2L/RBBP5/WDR5 complex";"P61964|Q03164|Q9UBL3|Q15291";"PROTEIN COMPLEX";"Homo sapiens";"10";"16";"9606";"False"
"CHEMBL3885583";"Glutamate receptor ionotropic, NMDA 1/NMDA 2B";"P35438|Q01097";"PROTEIN COMPLEX";"Mus musculus";"1";"2";"10090";"False"
"CHEMBL4630839";"N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D";"Q6IQ20";"SINGLE PROTEIN";"Homo sapiens";"114";"115";"9606";"False"
"CHEMBL4295650";"3-hydroxyacyl-CoA dehydrogenase type-2";"O08756";"SINGLE PROTEIN";"Mus musculus";"17";"52";"10090";"False"
"CHEMBL4630822";"Maleylacetoacetate isomerase";"P57113";"SINGLE PROTEIN";"Rattus norvegicus";"1";"1";"10116";"False"
"CHEMBL4105981";"Mono [ADP-ribose] polymerase PARP16";"Q8N5Y8";"SINGLE PROTEIN";"Homo sapiens";"35";"45";"9606";"False"
"CHEMBL4630808";"Complement factor B";"P04186";"SINGLE PROTEIN";"Mus musculus";"7";"7";"10090";"False"
"CHEMBL4105988";"Atypical chemokine receptor 2";"O00590";"SINGLE PROTEIN";"Homo sapiens";"1";"2";"9606";"False"
"CHEMBL2366436";"Protoporphyrinogen oxidase";"G7L3C0";"SINGLE PROTEIN";"Medicago truncatula";"3";"3";"3880";"False"
"CHEMBL4295953";"Snake venom metalloproteinase neuwiedase";"Q9I9R4";"SINGLE PROTEIN";"Bothrops pauloensis";"15";"15";"1042543";"False"
"CHEMBL613109";"Gallus gallus";"";"ORGANISM";"Gallus gallus";"547";"1174";"9031";"False"
"CHEMBL4523141";"Carboxylesterase/lipase Culp6";"O53581";"SINGLE PROTEIN";"Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)";"24";"26";"83332";"False"
"CHEMBL391";"Vero";"";"CELL-LINE";"Chlorocebus sabaeus";"19753";"26507";"60711";"False"
"CHEMBL4523195";"Diacylglycerol kinase alpha";"P20192";"SINGLE PROTEIN";"Sus scrofa";"3";"3";"9823";"False"
"CHEMBL4125";"Platelet-derived growth factor receptor beta";"Q05030";"SINGLE PROTEIN";"Rattus norvegicus";"40";"40";"10116";"False"
"CHEMBL4295879";"Zinc finger CCCH-type antiviral protein 1";"Q7Z2W4";"SINGLE PROTEIN";"Homo sapiens";"5";"5";"9606";"False"
"CHEMBL3381";"Small conductance calcium-activated potassium channel protein 3";"Q9UGI6";"SINGLE PROTEIN";"Homo sapiens";"73";"139";"9606";"False"
"CHEMBL2366580";"Ecdysone receptor";"O77240|O76202";"PROTEIN COMPLEX";"Choristoneura fumiferana";"1";"1";"7141";"False"
"CHEMBL614630";"Rat1";"";"CELL-LINE";"Rattus norvegicus";"107";"211";"10116";"False"
"CHEMBL2366812";"Agrobacterium tumefaciens str. B6";"";"ORGANISM";"Agrobacterium tumefaciens str. B6";"1";"1";"1183423";"False"
"CHEMBL2095172";"GABA-A receptor; alpha-1/beta-2/gamma-2";"P14867|P47870|P18507";"PROTEIN COMPLEX";"Homo sapiens";"671";"1166";"9606";"False"
"CHEMBL4802001";"G-protein coupled receptor 183";"D4A7K7";"SINGLE PROTEIN";"Rattus norvegicus";"3";"6";"10116";"False"
"CHEMBL3579";"Aldehyde dehydrogenase 1A3";"P47895";"SINGLE PROTEIN";"Homo sapiens";"201";"319";"9606";"False"
"CHEMBL2367379";"Liver microsome";"";"TISSUE";"Homo sapiens";"6240";"8277";"9606";"False"
"CHEMBL4296556";"Betaproteobacteria";"";"ORGANISM";"Betaproteobacteria";"1";"1";"28216";"True"
"CHEMBL270";"Mu opioid receptor";"P33535";"SINGLE PROTEIN";"Rattus norvegicus";"3636";"6040";"10116";"False"
"CHEMBL3608200";"Amiloride-sensitive sodium channel subunit alpha";"Q61180";"SINGLE PROTEIN";"Mus musculus";"6";"6";"10090";"False"
"CHEMBL3051";"Nitric oxide synthase, inducible";"Q06518";"SINGLE PROTEIN";"Rattus norvegicus";"229";"258";"10116";"False"
"CHEMBL3616359";"Sterol regulatory element-binding protein 1";"Q9WTN3";"SINGLE PROTEIN";"Mus musculus";"1";"3";"10090";"False"
"CHEMBL3559638";"Plasmepsin V";"A0A0H4FQ60";"SINGLE PROTEIN";"Plasmodium vivax";"2";"2";"5855";"False"
"CHEMBL1275221";"Protein arginine N-methyltransferase 6";"Q96LA8";"SINGLE PROTEIN";"Homo sapiens";"212";"320";"9606";"False"
"CHEMBL3826866";"Chromobox protein homolog 3";"Q13185";"SINGLE PROTEIN";"Homo sapiens";"2";"2";"9606";"False"
"CHEMBL1255164";"Probable protein-cysteine N-palmitoyltransferase porcupine";"Q9JJJ7";"SINGLE PROTEIN";"Mus musculus";"157";"165";"10090";"False"
"CHEMBL4523118";"Dynamin-1-like protein";"O00429";"SINGLE PROTEIN";"Homo sapiens";"71";"142";"9606";"False"
"CHEMBL612567";"S180";"";"CELL-LINE";"Mus musculus";"102";"173";"10090";"False"
"CHEMBL4296568";"Dunaliella salina";"";"ORGANISM";"Dunaliella salina";"1";"1";"3046";"False"
"CHEMBL4523474";"Taste receptor type 2 member 3";"Q9NYW6";"SINGLE PROTEIN";"Homo sapiens";"10";"12";"9606";"False"
"CHEMBL304";"Norepinephrine transporter";"Q9WTR4";"SINGLE PROTEIN";"Rattus norvegicus";"1664";"2222";"10116";"False"
"CHEMBL4879469";"Tyrosine-protein kinase Mer";"Q60805";"SINGLE PROTEIN";"Mus musculus";"34";"37";"10090";"False"
"CHEMBL4411";"Prostaglandin E synthase 2";"Q9H7Z7";"SINGLE PROTEIN";"Homo sapiens";"305";"329";"9606";"False"
"CHEMBL4879492";"Extracellular serine/threonine protein kinase FAM20C";"Q8IXL6";"SINGLE PROTEIN";"Homo sapiens";"23";"24";"9606";"False"
"CHEMBL2367393";"Epidermis";"";"TISSUE";"Homo sapiens";"1";"2";"9606";"False"
"CHEMBL4879491";"Lysine-specific histone demethylase 1B";"Q8CIG3";"SINGLE PROTEIN";"Mus musculus";"3";"3";"10090";"False"
"CHEMBL4295892";"Trafficking protein particle complex subunit 5";"Q8IUR0";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL4295661";"Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15";"O43143";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL358";"Aspergillus niger";"";"ORGANISM";"Aspergillus niger";"9774";"16173";"5061";"False"
"CHEMBL4105810";"Dedicator of cytokinesis protein 2";"Q92608";"SINGLE PROTEIN";"Homo sapiens";"7";"8";"9606";"False"
"CHEMBL6141";"Acyl-CoA:cholesterol acyltransferase";"Q95214";"SINGLE PROTEIN";"Oryctolagus cuniculus";"929";"1121";"9986";"False"
"CHEMBL4523081";"Chlamydia pecorum";"";"ORGANISM";"Chlamydia pecorum";"29";"35";"85991";"False"
"CHEMBL4523362";"Aprataxin";"Q7Z2E3";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL4879388";"Cell membrane";"";"SUBCELLULAR";"Leishmania";"2";"5";"38568";"True"
"CHEMBL612679";"Respiratory syncytial virus";"";"ORGANISM";"Respiratory syncytial virus";"2620";"3344";"12814";"False"
"CHEMBL2367254";"Botryosphaeria";"";"ORGANISM";"Botryosphaeria";"1";"1";"45132";"True"
"CHEMBL2367034";"Human herpesvirus 1 strain KOS";"";"ORGANISM";"Human herpesvirus 1 strain KOS";"1050";"2045";"10306";"False"
"CHEMBL2367160";"Podosphaera pannosa";"";"ORGANISM";"Podosphaera pannosa";"1";"1";"62728";"False"
"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"P06493|P14635";"PROTEIN COMPLEX";"Homo sapiens";"1482";"1885";"9606";"False"
"CHEMBL4105844";"Leucine--tRNA ligase";"P9WFV1";"SINGLE PROTEIN";"Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)";"86";"91";"83332";"False"
"CHEMBL1075137";"Proteasome assembly chaperone 3";"Q9BT73";"SINGLE PROTEIN";"Homo sapiens";"19";"51";"9606";"False"
"CHEMBL4888446";"DNA damage-binding protein 1/Protein cereblon/E3 ubiquitin-protein ligase Mdm2";"Q00987|Q96SW2|Q16531";"PROTEIN COMPLEX";"Homo sapiens";"3";"4";"9606";"False"
"CHEMBL1075226";"Potassium voltage-gated channel subfamily B member 1";"P15387";"SINGLE PROTEIN";"Rattus norvegicus";"8";"9";"10116";"False"
"CHEMBL4523649";"Rho-associated protein kinase 2/Transforming protein RhoA";"O75116|P61586";"PROTEIN COMPLEX";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL4879525";"Tight junction protein ZO-2";"Q9Z0U1";"SINGLE PROTEIN";"Mus musculus";"1";"1";"10090";"False"
"CHEMBL4888463";"Primates";"";"ORGANISM";"Primates";"1";"2";"9443";"False"
"CHEMBL612739";"Eurotium rubrum";"";"ORGANISM";"Eurotium rubrum";"22";"22";"469279";"False"
"CHEMBL3396942";"Cytochrome c";"P62894";"SINGLE PROTEIN";"Bos taurus";"2";"13";"9913";"False"
"CHEMBL613912";"Biomphalaria alexandrina";"";"ORGANISM";"Biomphalaria alexandrina";"41";"154";"50959";"False"
"CHEMBL4106162";"AMP-activated protein kinase alpha-1/beta-2/gamma-3";"O43741|Q13131|Q9UGI9";"PROTEIN COMPLEX";"Homo sapiens";"13";"14";"9606";"False"
"CHEMBL1250373";"Falcipain-3";"Q8IIL0";"SINGLE PROTEIN";"Plasmodium falciparum 3D7";"3";"3";"36329";"False"
"CHEMBL3559646";"1-deoxy-D-xylulose-5-phosphate synthase";"Q4QKG6";"SINGLE PROTEIN";"Haemophilus influenzae (strain 86-028NP)";"3";"3";"281310";"False"
"CHEMBL1250377";"RAC-alpha serine/threonine-protein kinase";"Q01314";"SINGLE PROTEIN";"Bos taurus";"1";"4";"9913";"False"
"CHEMBL4106129";"Keap1-p62";"Q14145|Q13501";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"10";"10";"9606";"False"
"CHEMBL3774";"Phosphodiesterase 1A";"P14100";"SINGLE PROTEIN";"Bos taurus";"21";"21";"9913";"False"
"CHEMBL4295806";"Sodium-dependent phosphate transporter 2";"Q08357";"SINGLE PROTEIN";"Homo sapiens";"12";"12";"9606";"False"
"CHEMBL3445";"Glucose-6-phosphate dehydrogenase";"Q5EM56";"SINGLE PROTEIN";"Bos taurus";"5";"5";"9913";"False"
"CHEMBL2441";"LDL-associated phospholipase A2";"Q28017";"SINGLE PROTEIN";"Bos taurus";"30";"32";"9913";"False"
"CHEMBL4879444";"WD repeat and HMG-box DNA-binding protein 1";"P59328";"SINGLE PROTEIN";"Mus musculus";"1";"1";"10090";"False"
"CHEMBL613409";"Brain";"";"TISSUE";"Macaca mulatta";"21";"31";"9544";"False"
"CHEMBL2095218";"Adenosine receptors; A1 & A2a";"P25099|P30543";"SELECTIVITY GROUP";"Rattus norvegicus";"329";"368";"10116";"False"
"CHEMBL3457";"Kynurenine 3-monooxygenase";"O88867";"SINGLE PROTEIN";"Rattus norvegicus";"151";"207";"10116";"False"
"CHEMBL4879495";"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3";"Q8K2J0";"SINGLE PROTEIN";"Mus musculus";"2";"2";"10090";"False"
"CHEMBL4883";"Urokinase plasminogen activator surface receptor";"Q03405";"SINGLE PROTEIN";"Homo sapiens";"91";"147";"9606";"False"
"CHEMBL4879481";"WASH complex subunit 2";"Q6PGL7";"SINGLE PROTEIN";"Mus musculus";"2";"2";"10090";"False"
"CHEMBL4612";"Glutamine synthetase";"P15104";"SINGLE PROTEIN";"Homo sapiens";"34";"118";"9606";"False"
"CHEMBL1795086";"HSP90";"Q8IL32";"SINGLE PROTEIN";"Plasmodium falciparum 3D7";"930";"947";"36329";"False"
"CHEMBL3308941";"Cathepsin Z";"Q9R1T3";"SINGLE PROTEIN";"Rattus norvegicus";"7";"7";"10116";"False"
"CHEMBL4879489";"Ribosome quality control complex subunit NEMF";"Q8CCP0";"SINGLE PROTEIN";"Mus musculus";"1";"1";"10090";"False"
"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Q13191";"SINGLE PROTEIN";"Homo sapiens";"798";"1173";"9606";"False"
"CHEMBL2073724";"Organic solute transporter subunit alpha";"Q86UW1";"SINGLE PROTEIN";"Homo sapiens";"4";"6";"9606";"False"
"CHEMBL4879420";"Proteinase-activated receptor 4";"O88634";"SINGLE PROTEIN";"Mus musculus";"74";"74";"10090";"False"
"CHEMBL2366254";"TALL-1";"";"CELL-LINE";"Homo sapiens";"103";"110";"9606";"False"
"CHEMBL4630863";"Mortality factor 4-like protein 1";"Q9UBU8";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL4483248";"INS1(832/13)";"";"CELL-LINE";"Rattus norvegicus";"63";"136";"10116";"False"
"CHEMBL3596076";"CMP-N-acetylneuraminate-beta-1,4-galactoside alpha-2,3-sialyltransferase";"Q11203";"SINGLE PROTEIN";"Homo sapiens";"4";"4";"9606";"False"
"CHEMBL3596078";"UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase";"P17443";"SINGLE PROTEIN";"Escherichia coli (strain K12)";"10";"12";"83333";"False"
"CHEMBL4295";"Potassium channel subfamily K member 9";"Q9ES08";"SINGLE PROTEIN";"Rattus norvegicus";"6";"8";"10116";"False"
"CHEMBL1075537";"NCI-H2342";"";"CELL-LINE";"Homo sapiens";"107";"108";"9606";"False"
"CHEMBL4523241";"Ornithine decarboxylase antizyme 1";"P54368";"SINGLE PROTEIN";"Homo sapiens";"4";"9";"9606";"False"
"CHEMBL4244";"Legumain";"Q99538";"SINGLE PROTEIN";"Homo sapiens";"195";"255";"9606";"False"
"CHEMBL1741185";"CAAX prenyl protease 1";"P47154";"SINGLE PROTEIN";"Saccharomyces cerevisiae S288c";"95";"95";"559292";"False"
"CHEMBL3301389";"Focal adhesion kinase 1/vascular endothelial growth factor receptor 3";"P35916|Q05397";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"2";"10";"9606";"False"
"CHEMBL4630830";"Protein phosphatase 1 regulatory subunit 15B";"Q5SWA1";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL4630844";"Interleukin-1 receptor-associated kinase 4";"Q8R4K2";"SINGLE PROTEIN";"Mus musculus";"2";"8";"10090";"False"
"CHEMBL4296574";"Lactobacillus acidophilus";"";"ORGANISM";"Lactobacillus acidophilus";"32";"32";"1579";"False"
"CHEMBL4630754";"Diacylglycerol kinase alpha/zeta";"P23743|Q13574";"PROTEIN FAMILY";"Homo sapiens";"7";"14";"9606";"False"
"CHEMBL4296597";"Ruegeria atlantica";"";"ORGANISM";"Ruegeria atlantica";"3";"3";"81569";"False"
"CHEMBL1075186";"CXC chemokine receptor 3";"B8PY99";"SINGLE PROTEIN";"Macaca mulatta";"1";"1";"9544";"False"
"CHEMBL3501";"Cholecystokinin A receptor";"Q63931";"SINGLE PROTEIN";"Cavia porcellus";"812";"976";"10141";"False"
"CHEMBL4523476";"Myoferlin";"Q9NZM1";"SINGLE PROTEIN";"Homo sapiens";"3";"12";"9606";"False"
"CHEMBL613329";"Brassica rapa subsp. campestris";"";"ORGANISM";"Brassica rapa subsp. campestris";"564";"1547";"145471";"False"
"CHEMBL1075509";"MSTO-211H";"";"CELL-LINE";"Homo sapiens";"300";"312";"9606";"False"
"CHEMBL4524009";"Sigma receptor";"Q99720|Q5BJF2";"PROTEIN FAMILY";"Homo sapiens";"5";"6";"9606";"False"
"CHEMBL5223";"Farnesyltransferase, putative";"Q4Q5W4";"SINGLE PROTEIN";"Leishmania major";"55";"55";"5664";"False"
"CHEMBL5354";"Aldehyde dehydrogenase, cytosolic 1";"P13601";"SINGLE PROTEIN";"Rattus norvegicus";"5";"5";"10116";"False"
"CHEMBL5864";"Kinesin-1 heavy chain";"P33176";"SINGLE PROTEIN";"Homo sapiens";"21";"22";"9606";"False"
"CHEMBL613813";"Ascobolus stercorarius";"";"ORGANISM";"Ascobolus stercorarius";"3";"3";"255055";"False"
"CHEMBL4630868";"Protein E6";"P06463";"SINGLE PROTEIN";"Human papillomavirus type 18";"1";"2";"333761";"False"
"CHEMBL4105738";"GIM-1 protein";"Q704V1";"SINGLE PROTEIN";"Pseudomonas aeruginosa";"37";"72";"287";"False"
"CHEMBL4739857";"G protein-coupled receptor 34b";"Q568G5";"SINGLE PROTEIN";"Danio rerio";"3";"9";"7955";"False"
"CHEMBL613453";"Meloidogyne incognita";"";"ORGANISM";"Meloidogyne incognita";"218";"862";"6306";"False"
"CHEMBL4038";"Sorbitol dehydrogenase";"P27867";"SINGLE PROTEIN";"Rattus norvegicus";"80";"84";"10116";"False"
"CHEMBL4523477";"Rho guanine nucleotide exchange factor 12";"Q9NZN5";"SINGLE PROTEIN";"Homo sapiens";"3";"11";"9606";"False"
"CHEMBL3243911";"Histidine decarboxylase";"P16453";"SINGLE PROTEIN";"Rattus norvegicus";"42";"50";"10116";"False"
"CHEMBL2295563";"DNA-3-methyladenine glycosylase 1";"P05100";"SINGLE PROTEIN";"Escherichia coli (strain K12)";"5";"5";"83333";"False"
"CHEMBL3309055";"Phospholipase D2";"P97813";"SINGLE PROTEIN";"Mus musculus";"5";"22";"10090";"False"
"CHEMBL3885546";"Corticotropin-releasing factor receptor 2/Corticotropin-releasing factor-binding protein";"Q13324|P24387";"PROTEIN COMPLEX";"Homo sapiens";"2420";"4148";"9606";"False"
"CHEMBL3743";"Small conductance calcium-activated potassium channel protein 1";"P70606";"SINGLE PROTEIN";"Rattus norvegicus";"7";"7";"10116";"False"
"CHEMBL4523640";"Gamma-aminobutyric acid receptor subunit alpha-4/beta-2/gamma-2";"P47870|P18507|P48169";"PROTEIN COMPLEX";"Homo sapiens";"16";"58";"9606";"False"
"CHEMBL4523345";"Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6";"Q6NYC1";"SINGLE PROTEIN";"Homo sapiens";"41";"51";"9606";"False"
"CHEMBL4802033";"Cereblon/Glycogen synthase kinase-3 beta";"P18266|Q56AP7";"PROTEIN-PROTEIN INTERACTION";"Rattus norvegicus";"17";"25";"10116";"False"
"CHEMBL2006";"DNA-directed RNA polymerase beta chain";"P9WGY9";"SINGLE PROTEIN";"Mycobacterium tuberculosis";"10";"22";"1773";"False"
"CHEMBL3708";"Presenilin 2";"P49810";"SINGLE PROTEIN";"Homo sapiens";"9";"10";"9606";"False"
"CHEMBL4106183";"Glutaminase 1/2";"O94925|Q9UI32";"PROTEIN FAMILY";"Homo sapiens";"3";"5";"9606";"False"
"CHEMBL612778";"Human coxsackievirus B6";"";"ORGANISM";"Human coxsackievirus B6";"57";"58";"74561";"False"
"CHEMBL4523480";"Toll-like receptor 4";"Q9QX05";"SINGLE PROTEIN";"Rattus norvegicus";"24";"76";"10116";"False"
"CHEMBL1075495";"MC-IXC";"";"CELL-LINE";"Homo sapiens";"108";"112";"9606";"False"
"CHEMBL3883301";"dTDP-4-dehydrorhamnose 3,5-epimerase /dTDP-4-dehydrorhamnose reductase";"P9WH09|P9WH11";"PROTEIN FAMILY";"Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)";"1";"1";"83332";"False"
"CHEMBL4533";"AMP-activated protein kinase, alpha-1 subunit";"P54645";"SINGLE PROTEIN";"Rattus norvegicus";"6";"10";"10116";"False"
"CHEMBL3167";"Serum paraoxonase/arylesterase 1";"P27169";"SINGLE PROTEIN";"Homo sapiens";"69";"96";"9606";"False"
"CHEMBL5825";"Envelope glycoprotein gp70";"P03374";"SINGLE PROTEIN";"Mouse mammary tumor virus (strain GR) (MMTV)";"17";"17";"11760";"False"
"CHEMBL4523361";"Dual specificity protein phosphatase";"Q7T2L8";"SINGLE PROTEIN";"Danio rerio";"21";"45";"7955";"False"
"CHEMBL3217378";"Dihydroneopterin aldolase";"P56740";"SINGLE PROTEIN";"Staphylococcus aureus";"1";"1";"1280";"False"
"CHEMBL3883288";"Bcl-xL/Bcl-2-binding component 3";"Q07817|Q9BXH1";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"27";"27";"9606";"False"
"CHEMBL1795150";"Adenosine deaminase-like protein";"Q6DHV7";"SINGLE PROTEIN";"Homo sapiens";"37";"61";"9606";"False"
"CHEMBL2366227";"NCI-H1355";"";"CELL-LINE";"Homo sapiens";"153";"156";"9606";"False"
"CHEMBL612741";"Fabaceae";"";"ORGANISM";"Fabaceae";"3";"3";"3803";"True"
"CHEMBL612461";"Phoma destructiva";"";"ORGANISM";"Phoma destructiva";"26";"27";"134531";"False"
"CHEMBL613239";"Pantoea agglomerans";"";"ORGANISM";"Pantoea agglomerans";"4";"6";"549";"False"
"CHEMBL612733";"Ephydatia fluviatilis";"";"ORGANISM";"Ephydatia fluviatilis";"4";"4";"31330";"False"
"CHEMBL614530";"BXPC-3";"";"CELL-LINE";"Homo sapiens";"2117";"2852";"9606";"False"
"CHEMBL4682";"S-ribosylhomocysteine lyase";"Q9Z5X1";"SINGLE PROTEIN";"Vibrio harveyi (strain ATCC BAA-1116 / BB120)";"12";"12";"338187";"False"
"CHEMBL612998";"Phaseolus vulgaris";"";"ORGANISM";"Phaseolus vulgaris";"165";"518";"3885";"False"
"CHEMBL2833";"Alanine racemase";"P0A6B4";"SINGLE PROTEIN";"Escherichia coli K-12";"13";"36";"83333";"False"
"CHEMBL4188";"Rhodesain";"Q95PM0";"SINGLE PROTEIN";"Trypanosoma brucei rhodesiense";"828";"1448";"31286";"False"
"CHEMBL612771";"Helicoverpa zea";"";"ORGANISM";"Helicoverpa zea";"87";"137";"7113";"False"
"CHEMBL612294";"Plasmodium vinckei vinckei";"";"ORGANISM";"Plasmodium vinckei vinckei";"42";"140";"54757";"False"
"CHEMBL5093";"Ribokinase";"P0A9J6";"SINGLE PROTEIN";"Escherichia coli K-12";"7";"7";"83333";"False"
"CHEMBL613160";"Tribolium castaneum";"";"ORGANISM";"Tribolium castaneum";"139";"596";"7070";"False"
"CHEMBL1795144";"Thymidylate synthase";"Q834R3";"SINGLE PROTEIN";"Enterococcus faecalis (strain ATCC 700802 / V583)";"29";"29";"226185";"False"
"CHEMBL613694";"Liver microsomes";"";"SUBCELLULAR";"Rattus norvegicus";"7951";"8692";"10116";"False"
"CHEMBL5956";"Beta-lactamase SHV-1";"P0AD63";"SINGLE PROTEIN";"Escherichia coli";"69";"99";"562";"False"
"CHEMBL614569";"AH125 cell lines";"";"CELL-LINE";"";"10";"10";"";"False"
"CHEMBL6073";"Aquaglyceroporin";"Q8WPZ6";"SINGLE PROTEIN";"Plasmodium falciparum";"6";"6";"5833";"False"
"CHEMBL3569";"Squalene-hopene cyclase";"P33247";"SINGLE PROTEIN";"Alicyclobacillus acidocaldarius subsp. acidocaldarius (strain ATCC27009 / DSM 446 / 104-1A) (Bacillus acidocaldarius)";"47";"47";"521098";"False"
"CHEMBL1909488";"Protein-arginine deiminase type-3";"Q9ULW8";"SINGLE PROTEIN";"Homo sapiens";"68";"118";"9606";"False"
"CHEMBL612331";"Mannheimia haemolytica";"";"ORGANISM";"Mannheimia haemolytica";"15";"42";"75985";"False"
